,age_end,age_start,education_state,ethnicity,mean_value,sex,year_end,year_start
31194,95,94,Medical Education,PAK,0.004656296487973963,Female,2012,2011
31195,96,95,Medical Education,PAK,0.004319848737132365,Female,2012,2011
31196,97,96,Medical Education,PAK,0.004007711527799176,Female,2012,2011
31197,98,97,Medical Education,PAK,0.0037181282649995373,Female,2012,2011
31198,99,98,Medical Education,PAK,0.003449469279187404,Female,2012,2011
31199,100,99,Medical Education,PAK,0.003200222655056562,Female,2012,2011
31200,1,0,Other Secondary Cert,PAK,0.0,Male,2012,2011
31201,2,1,Other Secondary Cert,PAK,0.0,Male,2012,2011
31202,3,2,Other Secondary Cert,PAK,0.0,Male,2012,2011
31203,4,3,Other Secondary Cert,PAK,0.0,Male,2012,2011
31204,5,4,Other Secondary Cert,PAK,0.0,Male,2012,2011
31205,6,5,Other Secondary Cert,PAK,0.0,Male,2012,2011
31206,7,6,Other Secondary Cert,PAK,0.0,Male,2012,2011
31207,8,7,Other Secondary Cert,PAK,0.0,Male,2012,2011
31208,9,8,Other Secondary Cert,PAK,0.0,Male,2012,2011
31209,10,9,Other Secondary Cert,PAK,0.0,Male,2012,2011
31210,11,10,Other Secondary Cert,PAK,0.0,Male,2012,2011
31211,12,11,Other Secondary Cert,PAK,0.0,Male,2012,2011
31212,13,12,Other Secondary Cert,PAK,0.0,Male,2012,2011
31213,14,13,Other Secondary Cert,PAK,0.0,Male,2012,2011
31214,15,14,Other Secondary Cert,PAK,0.0,Male,2012,2011
31215,16,15,Other Secondary Cert,PAK,0.0,Male,2012,2011
31216,17,16,Other Secondary Cert,PAK,0.0,Male,2012,2011
31217,18,17,Other Secondary Cert,PAK,0.0,Male,2012,2011
31218,19,18,Other Secondary Cert,PAK,0.0,Male,2012,2011
31219,20,19,Other Secondary Cert,PAK,0.0,Male,2012,2011
31220,21,20,Other Secondary Cert,PAK,0.0,Male,2012,2011
31221,22,21,Other Secondary Cert,PAK,0.0,Male,2012,2011
31222,23,22,Other Secondary Cert,PAK,0.0,Male,2012,2011
31223,24,23,Other Secondary Cert,PAK,0.0,Male,2012,2011
31224,25,24,Other Secondary Cert,PAK,0.0,Male,2012,2011
31225,26,25,Other Secondary Cert,PAK,0.0,Male,2012,2011
31226,27,26,Other Secondary Cert,PAK,0.0,Male,2012,2011
31227,28,27,Other Secondary Cert,PAK,0.0,Male,2012,2011
31228,29,28,Other Secondary Cert,PAK,0.0,Male,2012,2011
31229,30,29,Other Secondary Cert,PAK,0.0,Male,2012,2011
31230,31,30,Other Secondary Cert,PAK,0.0,Male,2012,2011
31231,32,31,Other Secondary Cert,PAK,0.0,Male,2012,2011
31232,33,32,Other Secondary Cert,PAK,0.0,Male,2012,2011
31233,34,33,Other Secondary Cert,PAK,0.0,Male,2012,2011
31234,35,34,Other Secondary Cert,PAK,0.0,Male,2012,2011
31235,36,35,Other Secondary Cert,PAK,0.0,Male,2012,2011
31236,37,36,Other Secondary Cert,PAK,0.0,Male,2012,2011
31237,38,37,Other Secondary Cert,PAK,0.0,Male,2012,2011
31238,39,38,Other Secondary Cert,PAK,0.0,Male,2012,2011
31239,40,39,Other Secondary Cert,PAK,0.0,Male,2012,2011
31240,41,40,Other Secondary Cert,PAK,0.0,Male,2012,2011
31241,42,41,Other Secondary Cert,PAK,0.0,Male,2012,2011
31242,43,42,Other Secondary Cert,PAK,0.0,Male,2012,2011
31243,44,43,Other Secondary Cert,PAK,0.0,Male,2012,2011
31244,45,44,Other Secondary Cert,PAK,0.0,Male,2012,2011
31245,46,45,Other Secondary Cert,PAK,0.0,Male,2012,2011
31246,47,46,Other Secondary Cert,PAK,0.0,Male,2012,2011
31247,48,47,Other Secondary Cert,PAK,0.0,Male,2012,2011
31248,49,48,Other Secondary Cert,PAK,0.0,Male,2012,2011
31249,50,49,Other Secondary Cert,PAK,0.0,Male,2012,2011
31250,51,50,Other Secondary Cert,PAK,0.0,Male,2012,2011
31251,52,51,Other Secondary Cert,PAK,0.0,Male,2012,2011
31252,53,52,Other Secondary Cert,PAK,0.0,Male,2012,2011
31253,54,53,Other Secondary Cert,PAK,0.0,Male,2012,2011
31254,55,54,Other Secondary Cert,PAK,0.0,Male,2012,2011
31255,56,55,Other Secondary Cert,PAK,0.0,Male,2012,2011
31256,57,56,Other Secondary Cert,PAK,0.0,Male,2012,2011
31257,58,57,Other Secondary Cert,PAK,0.0,Male,2012,2011
31258,59,58,Other Secondary Cert,PAK,0.0,Male,2012,2011
31259,60,59,Other Secondary Cert,PAK,0.0,Male,2012,2011
31260,61,60,Other Secondary Cert,PAK,0.0,Male,2012,2011
31261,62,61,Other Secondary Cert,PAK,0.0,Male,2012,2011
31262,63,62,Other Secondary Cert,PAK,0.0,Male,2012,2011
31263,64,63,Other Secondary Cert,PAK,0.0,Male,2012,2011
31264,65,64,Other Secondary Cert,PAK,0.0,Male,2012,2011
31265,66,65,Other Secondary Cert,PAK,0.0,Male,2012,2011
31266,67,66,Other Secondary Cert,PAK,0.0,Male,2012,2011
31267,68,67,Other Secondary Cert,PAK,0.0,Male,2012,2011
31268,69,68,Other Secondary Cert,PAK,0.0,Male,2012,2011
31269,70,69,Other Secondary Cert,PAK,0.0,Male,2012,2011
31270,71,70,Other Secondary Cert,PAK,0.0,Male,2012,2011
31271,72,71,Other Secondary Cert,PAK,0.0,Male,2012,2011
31272,73,72,Other Secondary Cert,PAK,0.0,Male,2012,2011
31273,74,73,Other Secondary Cert,PAK,0.0,Male,2012,2011
31274,75,74,Other Secondary Cert,PAK,0.0,Male,2012,2011
31275,76,75,Other Secondary Cert,PAK,0.0,Male,2012,2011
31276,77,76,Other Secondary Cert,PAK,0.0,Male,2012,2011
31277,78,77,Other Secondary Cert,PAK,0.0,Male,2012,2011
31278,79,78,Other Secondary Cert,PAK,0.0,Male,2012,2011
31279,80,79,Other Secondary Cert,PAK,0.0,Male,2012,2011
31280,81,80,Other Secondary Cert,PAK,0.0,Male,2012,2011
31281,82,81,Other Secondary Cert,PAK,0.0,Male,2012,2011
31282,83,82,Other Secondary Cert,PAK,0.0,Male,2012,2011
31283,84,83,Other Secondary Cert,PAK,0.0,Male,2012,2011
31284,85,84,Other Secondary Cert,PAK,0.0,Male,2012,2011
31285,86,85,Other Secondary Cert,PAK,0.0,Male,2012,2011
31286,87,86,Other Secondary Cert,PAK,0.0,Male,2012,2011
31287,88,87,Other Secondary Cert,PAK,0.0,Male,2012,2011
31288,89,88,Other Secondary Cert,PAK,0.0,Male,2012,2011
31289,90,89,Other Secondary Cert,PAK,0.0,Male,2012,2011
31290,91,90,Other Secondary Cert,PAK,0.0,Male,2012,2011
31291,92,91,Other Secondary Cert,PAK,0.0,Male,2012,2011
31292,93,92,Other Secondary Cert,PAK,0.0,Male,2012,2011
31293,94,93,Other Secondary Cert,PAK,0.0,Male,2012,2011
31294,95,94,Other Secondary Cert,PAK,0.0,Male,2012,2011
31295,96,95,Other Secondary Cert,PAK,0.0,Male,2012,2011
31296,97,96,Other Secondary Cert,PAK,0.0,Male,2012,2011
31297,98,97,Other Secondary Cert,PAK,0.0,Male,2012,2011
31298,99,98,Other Secondary Cert,PAK,0.0,Male,2012,2011
31299,100,99,Other Secondary Cert,PAK,0.0,Male,2012,2011
31300,1,0,Other Secondary Cert,PAK,1.0,Female,2012,2011
31301,2,1,Other Secondary Cert,PAK,0.0,Female,2012,2011
31302,3,2,Other Secondary Cert,PAK,0.0,Female,2012,2011
31303,4,3,Other Secondary Cert,PAK,0.0,Female,2012,2011
31304,5,4,Other Secondary Cert,PAK,0.0,Female,2012,2011
31305,6,5,Other Secondary Cert,PAK,0.0,Female,2012,2011
31306,7,6,Other Secondary Cert,PAK,0.0,Female,2012,2011
31307,8,7,Other Secondary Cert,PAK,0.0,Female,2012,2011
31308,9,8,Other Secondary Cert,PAK,0.0,Female,2012,2011
31309,10,9,Other Secondary Cert,PAK,0.0,Female,2012,2011
31310,11,10,Other Secondary Cert,PAK,0.0,Female,2012,2011
31311,12,11,Other Secondary Cert,PAK,0.0,Female,2012,2011
31312,13,12,Other Secondary Cert,PAK,0.0,Female,2012,2011
31313,14,13,Other Secondary Cert,PAK,0.0,Female,2012,2011
31314,15,14,Other Secondary Cert,PAK,0.0,Female,2012,2011
31315,16,15,Other Secondary Cert,PAK,0.0,Female,2012,2011
31316,17,16,Other Secondary Cert,PAK,0.0,Female,2012,2011
31317,18,17,Other Secondary Cert,PAK,0.0,Female,2012,2011
31318,19,18,Other Secondary Cert,PAK,0.0,Female,2012,2011
31319,20,19,Other Secondary Cert,PAK,0.0,Female,2012,2011
31320,21,20,Other Secondary Cert,PAK,0.0,Female,2012,2011
31321,22,21,Other Secondary Cert,PAK,0.0,Female,2012,2011
31322,23,22,Other Secondary Cert,PAK,0.0,Female,2012,2011
31323,24,23,Other Secondary Cert,PAK,0.0,Female,2012,2011
31324,25,24,Other Secondary Cert,PAK,0.0,Female,2012,2011
31325,26,25,Other Secondary Cert,PAK,0.0,Female,2012,2011
31326,27,26,Other Secondary Cert,PAK,0.0,Female,2012,2011
31327,28,27,Other Secondary Cert,PAK,0.0,Female,2012,2011
31328,29,28,Other Secondary Cert,PAK,0.0,Female,2012,2011
31329,30,29,Other Secondary Cert,PAK,0.0,Female,2012,2011
31330,31,30,Other Secondary Cert,PAK,0.0,Female,2012,2011
31331,32,31,Other Secondary Cert,PAK,0.0,Female,2012,2011
31332,33,32,Other Secondary Cert,PAK,0.0,Female,2012,2011
31333,34,33,Other Secondary Cert,PAK,0.0,Female,2012,2011
31334,35,34,Other Secondary Cert,PAK,0.0,Female,2012,2011
31335,36,35,Other Secondary Cert,PAK,0.0,Female,2012,2011
31336,37,36,Other Secondary Cert,PAK,0.0,Female,2012,2011
31337,38,37,Other Secondary Cert,PAK,0.0,Female,2012,2011
31338,39,38,Other Secondary Cert,PAK,0.0,Female,2012,2011
31339,40,39,Other Secondary Cert,PAK,0.0,Female,2012,2011
31340,41,40,Other Secondary Cert,PAK,0.0,Female,2012,2011
31341,42,41,Other Secondary Cert,PAK,0.0,Female,2012,2011
31342,43,42,Other Secondary Cert,PAK,0.0,Female,2012,2011
31343,44,43,Other Secondary Cert,PAK,0.0,Female,2012,2011
31344,45,44,Other Secondary Cert,PAK,0.0,Female,2012,2011
31345,46,45,Other Secondary Cert,PAK,0.0,Female,2012,2011
31346,47,46,Other Secondary Cert,PAK,0.0,Female,2012,2011
31347,48,47,Other Secondary Cert,PAK,0.0,Female,2012,2011
31348,49,48,Other Secondary Cert,PAK,0.0,Female,2012,2011
31349,50,49,Other Secondary Cert,PAK,0.0,Female,2012,2011
31350,51,50,Other Secondary Cert,PAK,0.0,Female,2012,2011
31351,52,51,Other Secondary Cert,PAK,0.0,Female,2012,2011
31352,53,52,Other Secondary Cert,PAK,0.0,Female,2012,2011
31353,54,53,Other Secondary Cert,PAK,0.0,Female,2012,2011
31354,55,54,Other Secondary Cert,PAK,0.0,Female,2012,2011
31355,56,55,Other Secondary Cert,PAK,0.0,Female,2012,2011
31356,57,56,Other Secondary Cert,PAK,0.0,Female,2012,2011
31357,58,57,Other Secondary Cert,PAK,0.0,Female,2012,2011
31358,59,58,Other Secondary Cert,PAK,0.0,Female,2012,2011
31359,60,59,Other Secondary Cert,PAK,0.0,Female,2012,2011
31360,61,60,Other Secondary Cert,PAK,0.0,Female,2012,2011
31361,62,61,Other Secondary Cert,PAK,0.0,Female,2012,2011
31362,63,62,Other Secondary Cert,PAK,0.0,Female,2012,2011
31363,64,63,Other Secondary Cert,PAK,0.0,Female,2012,2011
31364,65,64,Other Secondary Cert,PAK,0.0,Female,2012,2011
31365,66,65,Other Secondary Cert,PAK,0.0,Female,2012,2011
31366,67,66,Other Secondary Cert,PAK,0.0,Female,2012,2011
31367,68,67,Other Secondary Cert,PAK,0.0,Female,2012,2011
31368,69,68,Other Secondary Cert,PAK,0.0,Female,2012,2011
31369,70,69,Other Secondary Cert,PAK,0.0,Female,2012,2011
31370,71,70,Other Secondary Cert,PAK,0.0,Female,2012,2011
31371,72,71,Other Secondary Cert,PAK,0.0,Female,2012,2011
31372,73,72,Other Secondary Cert,PAK,0.0,Female,2012,2011
31373,74,73,Other Secondary Cert,PAK,0.0,Female,2012,2011
31374,75,74,Other Secondary Cert,PAK,0.0,Female,2012,2011
31375,76,75,Other Secondary Cert,PAK,0.0,Female,2012,2011
31376,77,76,Other Secondary Cert,PAK,0.0,Female,2012,2011
31377,78,77,Other Secondary Cert,PAK,0.0,Female,2012,2011
31378,79,78,Other Secondary Cert,PAK,0.0,Female,2012,2011
31379,80,79,Other Secondary Cert,PAK,0.0,Female,2012,2011
31380,81,80,Other Secondary Cert,PAK,0.0,Female,2012,2011
31381,82,81,Other Secondary Cert,PAK,0.0,Female,2012,2011
31382,83,82,Other Secondary Cert,PAK,0.0,Female,2012,2011
31383,84,83,Other Secondary Cert,PAK,0.0,Female,2012,2011
31384,85,84,Other Secondary Cert,PAK,0.0,Female,2012,2011
31385,86,85,Other Secondary Cert,PAK,0.0,Female,2012,2011
31386,87,86,Other Secondary Cert,PAK,0.0,Female,2012,2011
31387,88,87,Other Secondary Cert,PAK,0.0,Female,2012,2011
31388,89,88,Other Secondary Cert,PAK,0.0,Female,2012,2011
31389,90,89,Other Secondary Cert,PAK,0.0,Female,2012,2011
31390,91,90,Other Secondary Cert,PAK,0.0,Female,2012,2011
31391,92,91,Other Secondary Cert,PAK,0.0,Female,2012,2011
31392,93,92,Other Secondary Cert,PAK,0.0,Female,2012,2011
31393,94,93,Other Secondary Cert,PAK,0.0,Female,2012,2011
31394,95,94,Other Secondary Cert,PAK,0.0,Female,2012,2011
31395,96,95,Other Secondary Cert,PAK,0.0,Female,2012,2011
31396,97,96,Other Secondary Cert,PAK,0.0,Female,2012,2011
31397,98,97,Other Secondary Cert,PAK,0.0,Female,2012,2011
31398,99,98,Other Secondary Cert,PAK,0.0,Female,2012,2011
31399,100,99,Other Secondary Cert,PAK,0.0,Female,2012,2011
31400,1,0,Standard/Lower,PAK,0.0,Male,2012,2011
31401,2,1,Standard/Lower,PAK,0.0,Male,2012,2011
31402,3,2,Standard/Lower,PAK,0.0,Male,2012,2011
31403,4,3,Standard/Lower,PAK,0.0,Male,2012,2011
31404,5,4,Standard/Lower,PAK,0.0,Male,2012,2011
31405,6,5,Standard/Lower,PAK,0.0,Male,2012,2011
31406,7,6,Standard/Lower,PAK,0.0,Male,2012,2011
31407,8,7,Standard/Lower,PAK,0.0,Male,2012,2011
31408,9,8,Standard/Lower,PAK,0.0,Male,2012,2011
31409,10,9,Standard/Lower,PAK,0.0,Male,2012,2011
31410,11,10,Standard/Lower,PAK,0.0,Male,2012,2011
31411,12,11,Standard/Lower,PAK,0.0,Male,2012,2011
31412,13,12,Standard/Lower,PAK,0.0,Male,2012,2011
31413,14,13,Standard/Lower,PAK,0.0,Male,2012,2011
31414,15,14,Standard/Lower,PAK,0.0,Male,2012,2011
31415,16,15,Standard/Lower,PAK,0.0,Male,2012,2011
31416,17,16,Standard/Lower,PAK,0.0,Male,2012,2011
31417,18,17,Standard/Lower,PAK,0.0,Male,2012,2011
31418,19,18,Standard/Lower,PAK,0.0,Male,2012,2011
31419,20,19,Standard/Lower,PAK,0.0,Male,2012,2011
31420,21,20,Standard/Lower,PAK,0.0,Male,2012,2011
31421,22,21,Standard/Lower,PAK,0.0,Male,2012,2011
31422,23,22,Standard/Lower,PAK,0.0,Male,2012,2011
31423,24,23,Standard/Lower,PAK,0.0,Male,2012,2011
31424,25,24,Standard/Lower,PAK,0.0,Male,2012,2011
31425,26,25,Standard/Lower,PAK,0.0,Male,2012,2011
31426,27,26,Standard/Lower,PAK,0.0,Male,2012,2011
31427,28,27,Standard/Lower,PAK,0.0,Male,2012,2011
31428,29,28,Standard/Lower,PAK,0.0,Male,2012,2011
31429,30,29,Standard/Lower,PAK,0.0,Male,2012,2011
31430,31,30,Standard/Lower,PAK,0.0,Male,2012,2011
31431,32,31,Standard/Lower,PAK,0.0,Male,2012,2011
31432,33,32,Standard/Lower,PAK,0.0,Male,2012,2011
31433,34,33,Standard/Lower,PAK,0.0,Male,2012,2011
31434,35,34,Standard/Lower,PAK,0.0,Male,2012,2011
31435,36,35,Standard/Lower,PAK,0.0,Male,2012,2011
31436,37,36,Standard/Lower,PAK,0.0,Male,2012,2011
31437,38,37,Standard/Lower,PAK,0.0,Male,2012,2011
31438,39,38,Standard/Lower,PAK,0.0,Male,2012,2011
31439,40,39,Standard/Lower,PAK,0.0,Male,2012,2011
31440,41,40,Standard/Lower,PAK,0.0,Male,2012,2011
31441,42,41,Standard/Lower,PAK,0.0,Male,2012,2011
31442,43,42,Standard/Lower,PAK,0.0,Male,2012,2011
31443,44,43,Standard/Lower,PAK,0.0,Male,2012,2011
31444,45,44,Standard/Lower,PAK,0.0,Male,2012,2011
31445,46,45,Standard/Lower,PAK,0.0,Male,2012,2011
31446,47,46,Standard/Lower,PAK,0.0,Male,2012,2011
31447,48,47,Standard/Lower,PAK,0.0,Male,2012,2011
31448,49,48,Standard/Lower,PAK,0.0,Male,2012,2011
31449,50,49,Standard/Lower,PAK,0.0,Male,2012,2011
31450,51,50,Standard/Lower,PAK,0.0,Male,2012,2011
31451,52,51,Standard/Lower,PAK,0.0,Male,2012,2011
31452,53,52,Standard/Lower,PAK,0.0,Male,2012,2011
31453,54,53,Standard/Lower,PAK,0.0,Male,2012,2011
31454,55,54,Standard/Lower,PAK,0.0,Male,2012,2011
31455,56,55,Standard/Lower,PAK,0.0,Male,2012,2011
31456,57,56,Standard/Lower,PAK,0.0,Male,2012,2011
31457,58,57,Standard/Lower,PAK,0.0,Male,2012,2011
31458,59,58,Standard/Lower,PAK,0.0,Male,2012,2011
31459,60,59,Standard/Lower,PAK,0.0,Male,2012,2011
31460,61,60,Standard/Lower,PAK,0.0,Male,2012,2011
31461,62,61,Standard/Lower,PAK,0.0,Male,2012,2011
31462,63,62,Standard/Lower,PAK,0.0,Male,2012,2011
31463,64,63,Standard/Lower,PAK,0.0,Male,2012,2011
31464,65,64,Standard/Lower,PAK,0.0,Male,2012,2011
31465,66,65,Standard/Lower,PAK,0.0,Male,2012,2011
31466,67,66,Standard/Lower,PAK,0.0,Male,2012,2011
31467,68,67,Standard/Lower,PAK,0.0,Male,2012,2011
31468,69,68,Standard/Lower,PAK,0.0,Male,2012,2011
31469,70,69,Standard/Lower,PAK,0.0,Male,2012,2011
31470,71,70,Standard/Lower,PAK,0.0,Male,2012,2011
31471,72,71,Standard/Lower,PAK,0.0,Male,2012,2011
31472,73,72,Standard/Lower,PAK,0.0,Male,2012,2011
31473,74,73,Standard/Lower,PAK,0.0,Male,2012,2011
31474,75,74,Standard/Lower,PAK,0.0,Male,2012,2011
31475,76,75,Standard/Lower,PAK,0.0,Male,2012,2011
31476,77,76,Standard/Lower,PAK,0.0,Male,2012,2011
31477,78,77,Standard/Lower,PAK,0.0,Male,2012,2011
31478,79,78,Standard/Lower,PAK,0.0,Male,2012,2011
31479,80,79,Standard/Lower,PAK,0.0,Male,2012,2011
31480,81,80,Standard/Lower,PAK,0.0,Male,2012,2011
31481,82,81,Standard/Lower,PAK,0.0,Male,2012,2011
31482,83,82,Standard/Lower,PAK,0.0,Male,2012,2011
31483,84,83,Standard/Lower,PAK,0.0,Male,2012,2011
31484,85,84,Standard/Lower,PAK,0.0,Male,2012,2011
31485,86,85,Standard/Lower,PAK,0.0,Male,2012,2011
31486,87,86,Standard/Lower,PAK,0.0,Male,2012,2011
31487,88,87,Standard/Lower,PAK,0.0,Male,2012,2011
31488,89,88,Standard/Lower,PAK,0.0,Male,2012,2011
31489,90,89,Standard/Lower,PAK,0.0,Male,2012,2011
31490,91,90,Standard/Lower,PAK,0.0,Male,2012,2011
31491,92,91,Standard/Lower,PAK,0.0,Male,2012,2011
31492,93,92,Standard/Lower,PAK,0.0,Male,2012,2011
31493,94,93,Standard/Lower,PAK,0.0,Male,2012,2011
31494,95,94,Standard/Lower,PAK,0.0,Male,2012,2011
31495,96,95,Standard/Lower,PAK,0.0,Male,2012,2011
31496,97,96,Standard/Lower,PAK,0.0,Male,2012,2011
31497,98,97,Standard/Lower,PAK,0.0,Male,2012,2011
31498,99,98,Standard/Lower,PAK,0.0,Male,2012,2011
31499,100,99,Standard/Lower,PAK,0.0,Male,2012,2011
31500,1,0,Standard/Lower,PAK,1.0,Female,2012,2011
31501,2,1,Standard/Lower,PAK,0.0,Female,2012,2011
31502,3,2,Standard/Lower,PAK,0.0,Female,2012,2011
31503,4,3,Standard/Lower,PAK,0.0,Female,2012,2011
31504,5,4,Standard/Lower,PAK,0.0,Female,2012,2011
31505,6,5,Standard/Lower,PAK,0.0,Female,2012,2011
31506,7,6,Standard/Lower,PAK,0.0,Female,2012,2011
31507,8,7,Standard/Lower,PAK,0.0,Female,2012,2011
31508,9,8,Standard/Lower,PAK,0.0,Female,2012,2011
31509,10,9,Standard/Lower,PAK,0.0,Female,2012,2011
31510,11,10,Standard/Lower,PAK,0.0,Female,2012,2011
31511,12,11,Standard/Lower,PAK,0.0,Female,2012,2011
31512,13,12,Standard/Lower,PAK,0.0,Female,2012,2011
31513,14,13,Standard/Lower,PAK,0.0,Female,2012,2011
31514,15,14,Standard/Lower,PAK,0.0,Female,2012,2011
31515,16,15,Standard/Lower,PAK,0.0,Female,2012,2011
31516,17,16,Standard/Lower,PAK,0.0,Female,2012,2011
31517,18,17,Standard/Lower,PAK,0.0,Female,2012,2011
31518,19,18,Standard/Lower,PAK,0.0,Female,2012,2011
31519,20,19,Standard/Lower,PAK,0.0,Female,2012,2011
31520,21,20,Standard/Lower,PAK,0.0,Female,2012,2011
31521,22,21,Standard/Lower,PAK,0.0,Female,2012,2011
31522,23,22,Standard/Lower,PAK,0.0,Female,2012,2011
31523,24,23,Standard/Lower,PAK,0.0,Female,2012,2011
31524,25,24,Standard/Lower,PAK,0.0,Female,2012,2011
31525,26,25,Standard/Lower,PAK,0.0,Female,2012,2011
31526,27,26,Standard/Lower,PAK,0.0,Female,2012,2011
31527,28,27,Standard/Lower,PAK,0.0,Female,2012,2011
31528,29,28,Standard/Lower,PAK,0.0,Female,2012,2011
31529,30,29,Standard/Lower,PAK,0.0,Female,2012,2011
31530,31,30,Standard/Lower,PAK,0.0,Female,2012,2011
31531,32,31,Standard/Lower,PAK,0.0,Female,2012,2011
31532,33,32,Standard/Lower,PAK,0.0,Female,2012,2011
31533,34,33,Standard/Lower,PAK,0.0,Female,2012,2011
31534,35,34,Standard/Lower,PAK,0.0,Female,2012,2011
31535,36,35,Standard/Lower,PAK,0.0,Female,2012,2011
31536,37,36,Standard/Lower,PAK,0.0,Female,2012,2011
31537,38,37,Standard/Lower,PAK,0.0,Female,2012,2011
31538,39,38,Standard/Lower,PAK,0.0,Female,2012,2011
31539,40,39,Standard/Lower,PAK,0.0,Female,2012,2011
31540,41,40,Standard/Lower,PAK,0.0,Female,2012,2011
31541,42,41,Standard/Lower,PAK,0.0,Female,2012,2011
31542,43,42,Standard/Lower,PAK,0.0,Female,2012,2011
31543,44,43,Standard/Lower,PAK,0.0,Female,2012,2011
31544,45,44,Standard/Lower,PAK,0.0,Female,2012,2011
31545,46,45,Standard/Lower,PAK,0.0,Female,2012,2011
31546,47,46,Standard/Lower,PAK,0.0,Female,2012,2011
31547,48,47,Standard/Lower,PAK,0.0,Female,2012,2011
31548,49,48,Standard/Lower,PAK,0.0,Female,2012,2011
31549,50,49,Standard/Lower,PAK,0.0,Female,2012,2011
31550,51,50,Standard/Lower,PAK,0.0,Female,2012,2011
31551,52,51,Standard/Lower,PAK,0.0,Female,2012,2011
31552,53,52,Standard/Lower,PAK,0.0,Female,2012,2011
31553,54,53,Standard/Lower,PAK,0.0,Female,2012,2011
31554,55,54,Standard/Lower,PAK,0.0,Female,2012,2011
31555,56,55,Standard/Lower,PAK,0.0,Female,2012,2011
31556,57,56,Standard/Lower,PAK,0.0,Female,2012,2011
31557,58,57,Standard/Lower,PAK,0.0,Female,2012,2011
31558,59,58,Standard/Lower,PAK,0.0,Female,2012,2011
31559,60,59,Standard/Lower,PAK,0.0,Female,2012,2011
31560,61,60,Standard/Lower,PAK,0.0,Female,2012,2011
31561,62,61,Standard/Lower,PAK,0.0,Female,2012,2011
31562,63,62,Standard/Lower,PAK,0.0,Female,2012,2011
31563,64,63,Standard/Lower,PAK,0.0,Female,2012,2011
